"id","activitat_id","userid","datesubmitted","grade","nevaluations"
282519,152,724,1673714947,0,0
285703,152,781,1673867256,100,20
285617,152,798,1673865601,100,9
261730,152,808,1669720115,100,10
282106,152,858,1673699088,0,3
285400,152,1018,1673861470,100,2
267792,153,227,1670624708,100,1
286608,153,229,1673887695,100,5
288306,153,241,1673959048,100,3
289102,153,279,1674037410,100,7
291577,153,292,1674388645,100,7
276053,153,295,1672237631,100,2
279182,153,335,1673028146,100,2
280307,153,339,1673367260,0,1
288778,153,340,1673977907,100,4
278477,153,346,1672849391,100,1
292138,153,347,1674496552,100,1
260802,153,369,1669652435,100,8
290133,153,370,1674067574,100,5
289182,153,372,1674039048,100,6
289654,153,427,1674056308,0,0
298100,153,431,1675688305,100,6
290104,153,437,1674066870,100,1
280000,153,441,1673301846,100,4
297501,153,451,1675353428,0,0
277454,153,453,1672596488,100,3
290103,153,454,1674066868,100,1
279812,153,469,1673260440,100,2
297493,153,481,1675352905,0,0
293679,153,485,1674853678,100,4
278333,153,500,1672840531,100,6
286339,153,506,1673884723,100,1
298104,153,521,1675692395,100,1
260280,153,721,1669560737,100,14
278863,153,723,1672929375,100,2
261593,153,724,1669716913,100,1
297256,153,763,1675250059,100,1
285468,153,780,1673862783,100,2
283682,153,781,1673784099,100,10
277926,153,782,1672689679,100,16
284232,153,789,1673799954,0,1
264068,153,790,1669988251,100,13
285690,153,792,1673867035,100,11
285610,153,793,1673865360,100,1
284089,153,794,1673795771,100,3
281479,153,797,1673625673,100,1
283570,153,798,1673781637,100,2
285621,153,801,1673865635,100,10
287936,153,805,1673938696,100,2
259571,153,808,1669406603,100,3
261900,153,858,1669725442,100,9
285466,153,859,1673862701,100,10
286372,153,860,1673885043,100,1
275339,153,861,1671840277,100,54
288386,153,862,1673964612,100,1
287286,153,864,1673898741,100,1
285039,153,870,1673820958,100,2
287256,153,871,1673897887,100,19
298035,153,872,1675629695,100,1
287859,153,873,1673924789,100,2
286554,153,874,1673887212,100,3
282998,153,876,1673733131,100,1
281909,153,877,1673689703,100,4
282255,153,878,1673708346,100,10
290738,153,880,1674214863,100,7
283079,153,881,1673735865,100,12
285965,153,882,1673872323,100,13
286597,153,884,1673887615,100,1
284378,153,885,1673803124,100,8
285959,153,886,1673872150,100,1
283084,153,888,1673736020,100,11
287654,153,889,1673910949,100,1
290777,153,890,1674216584,0,1
287901,153,891,1673932987,100,4
285960,153,892,1673872218,100,3
285014,153,893,1673820143,100,1
284890,153,894,1673813733,100,5
284899,153,906,1673814058,100,16
287591,153,987,1673909374,100,2
264657,153,991,1670162053,100,5
276478,153,998,1672331054,100,1
280929,153,1003,1673518092,100,3
290106,153,1007,1674066944,100,1
285902,153,1018,1673870952,100,5
283220,153,1019,1673739649,100,2
289429,153,1023,1674047337,100,14
297904,153,1033,1675536782,100,13
285295,153,1034,1673853979,100,3
282594,153,1039,1673716701,100,1
287462,153,1044,1673904430,100,1
287016,153,1047,1673893781,100,5
269550,153,1068,1670873225,100,5
286179,153,1078,1673880508,100,1
287116,153,1221,1673895124,100,2
286900,153,1236,1673892556,100,1
267803,154,227,1670625313,100,5
286661,154,229,1673888250,100,2
287680,154,241,1673911670,100,9
289111,154,279,1674037730,100,2
275493,154,292,1671895065,100,2
276041,154,295,1672234943,100,1
279183,154,335,1673028429,100,1
283009,154,339,1673733397,100,9
288814,154,340,1673981657,100,5
278319,154,346,1672833647,100,1
260696,154,369,1669634358,100,5
290199,154,370,1674070466,100,8
289191,154,372,1674039281,100,3
289254,154,427,1674041233,100,1
275744,154,431,1672052898,100,1
290124,154,437,1674067400,100,3
280017,154,441,1673303550,100,6
298074,154,451,1675682090,100,1
277525,154,453,1672612350,100,5
290131,154,454,1674067540,100,7
280219,154,469,1673355219,100,2
298071,154,481,1675682043,100,1
292847,154,485,1674751780,100,1
278320,154,500,1672834095,100,1
286274,154,506,1673883302,100,1
286878,154,520,1673892011,100,1
298105,154,521,1675692472,100,1
260284,154,721,1669561048,100,2
278889,154,723,1672930477,100,1
261604,154,724,1669717181,100,1
297257,154,763,1675250112,100,1
286656,154,779,1673888212,100,1
285490,154,780,1673863041,100,3
283695,154,781,1673784313,100,1
277953,154,782,1672693390,100,5
286969,154,789,1673893166,100,4
264071,154,790,1669988630,100,3
264056,154,792,1669985070,100,4
272517,154,793,1671392326,100,1
272965,154,794,1671466011,100,1
263359,154,797,1669909680,100,1
283628,154,798,1673783026,100,2
276314,154,801,1672312972,100,2
287937,154,805,1673938721,100,1
260015,154,808,1669540236,100,1
261450,154,858,1669711064,100,12
285549,154,859,1673864271,100,2
286395,154,860,1673885228,100,1
275236,154,861,1671816564,100,4
288387,154,862,1673964694,100,1
287300,154,864,1673899045,100,1
284420,154,870,1673803699,100,5
287081,154,871,1673894699,100,1
298036,154,872,1675629725,100,1
287866,154,873,1673925079,100,2
286614,154,874,1673887773,100,1
270573,154,876,1671043873,100,1
281910,154,877,1673689827,100,1
282444,154,878,1673713563,100,7
290707,154,880,1674213850,100,2
283101,154,881,1673736726,100,3
285994,154,882,1673873382,100,5
286604,154,884,1673887676,100,2
284518,154,885,1673805189,100,1
285988,154,886,1673873178,100,2
283099,154,888,1673736632,100,2
287655,154,889,1673910971,100,1
285521,154,891,1673863703,100,2
285995,154,892,1673873391,100,5
285017,154,893,1673820274,100,2
284449,154,894,1673804176,100,6
281878,154,906,1673687618,100,3
287520,154,987,1673906530,100,1
264671,154,991,1670162646,100,1
276479,154,998,1672331119,100,1
272364,154,1003,1671296654,100,1
290123,154,1007,1674067395,100,1
287039,154,1017,1673894118,0,0
282417,154,1018,1673713227,100,1
283234,154,1019,1673740008,100,2
290065,154,1023,1674065863,100,3
297849,154,1033,1675511492,100,2
285304,154,1034,1673854994,100,3
282623,154,1039,1673717423,100,1
287464,154,1044,1673904487,100,1
287056,154,1047,1673894362,100,1
269565,154,1068,1670873851,100,2
286180,154,1078,1673880532,100,1
285140,154,1221,1673824657,100,1
286939,154,1236,1673892918,100,1
267808,155,227,1670626315,0,4
286689,155,229,1673888798,100,2
287766,155,241,1673915113,100,6
289115,155,279,1674037953,100,1
291580,155,292,1674388680,100,5
276279,155,295,1672311647,100,8
279184,155,335,1673028658,100,1
283076,155,339,1673735636,100,3
288834,155,340,1673985107,100,5
260783,155,369,1669650429,100,14
289225,155,372,1674040182,100,7
289329,155,427,1674043504,100,9
275745,155,431,1672053113,100,1
290160,155,437,1674068361,100,5
280051,155,441,1673306731,100,5
298075,155,451,1675682130,100,1
277526,155,453,1672612956,100,1
290150,155,454,1674068201,100,4
280603,155,469,1673443229,100,4
298073,155,481,1675682066,100,1
293684,155,485,1674854580,100,2
278322,155,500,1672834457,100,2
286286,155,506,1673883485,100,1
287559,155,520,1673908410,100,2
298111,155,521,1675692574,100,1
261613,155,721,1669717554,100,19
278890,155,723,1672930708,100,1
261792,155,724,1669721711,100,39
297259,155,763,1675250171,100,2
286649,155,779,1673888181,100,1
282432,155,780,1673713387,100,1
283760,155,781,1673785391,100,16
278796,155,782,1672915325,100,7
284245,155,789,1673800379,100,1
269071,155,790,1670847663,100,4
286149,155,792,1673879921,100,10
285798,155,793,1673869266,100,1
284106,155,794,1673796239,100,1
281481,155,797,1673625784,100,1
283659,155,798,1673783835,100,3
287938,155,805,1673938744,100,1
261638,155,808,1669718323,100,1
273253,155,858,1671528365,100,7
285776,155,859,1673868857,100,18
286433,155,860,1673885728,100,1
275237,155,861,1671816839,100,1
288388,155,862,1673964764,100,1
287318,155,864,1673899443,100,1
284451,155,870,1673804201,100,1
285809,155,871,1673869354,100,3
298037,155,872,1675629753,100,1
287871,155,873,1673925215,100,1
286676,155,874,1673888565,100,2
283053,155,876,1673735058,100,2
281915,155,877,1673689989,100,3
282410,155,878,1673713086,100,7
290714,155,880,1674214014,100,7
285947,155,881,1673871919,100,5
286144,155,882,1673879521,100,17
285879,155,884,1673870513,100,1
284779,155,885,1673809075,100,1
286151,155,886,1673879945,100,3
285896,155,888,1673870864,100,4
287656,155,889,1673910996,100,1
273590,155,891,1671566511,100,1
285894,155,892,1673870740,100,1
285029,155,893,1673820666,100,3
284318,155,894,1673802184,100,2
284928,155,906,1673815607,100,18
264682,155,991,1670163654,100,4
276480,155,998,1672331206,100,1
280943,155,1003,1673525325,100,1
290147,155,1007,1674068154,100,2
282575,155,1018,1673715818,100,4
283316,155,1019,1673743935,100,4
290149,155,1023,1674068192,100,23
297857,155,1033,1675511913,100,2
285327,155,1034,1673858120,100,3
283339,155,1039,1673765552,100,1
287468,155,1044,1673904519,100,1
287147,155,1047,1673895783,0,3
269602,155,1068,1670876140,100,3
286182,155,1078,1673880561,100,1
285141,155,1221,1673824917,100,1
286964,155,1236,1673893147,100,3
297758,156,227,1675423871,100,3
268847,156,229,1670842042,100,4
191697,156,241,1666773703,100,1
275422,156,292,1671883016,100,9
271725,156,335,1671179719,100,8
297616,156,339,1675367737,100,12
191716,156,340,1666773846,100,7
297278,156,346,1675261707,100,7
201846,156,347,1667038587,100,18
191460,156,370,1666768936,0,0
191646,156,372,1666773110,100,1
191422,156,382,1666768214,0,0
297675,156,427,1675411281,0,0
276317,156,431,1672313028,100,11
192387,156,437,1666778089,100,9
297479,156,451,1675350716,0,1
275461,156,453,1671888252,100,10
191680,156,454,1666773550,0,5
272324,156,469,1671293494,100,1
278500,156,485,1672850864,100,13
240940,156,506,1668088119,100,20
192098,156,521,1666776393,100,2
294614,156,763,1674987656,100,1
214754,156,782,1667381361,100,14
276604,156,823,1672353949,100,18
270187,156,987,1671011776,100,3
262537,156,991,1669800627,100,3
270699,156,998,1671091895,100,2
297427,156,1007,1675333699,0,0
276340,156,1033,1672313432,100,17
223810,156,1050,1667516497,100,5
289458,156,1317,1674049839,100,4
213131,165,591,1667321606,100,10
189019,165,641,1666709939,0,1
225449,165,723,1667572644,100,19
212970,165,724,1667319518,100,11
212703,165,780,1667314376,0,1
220278,165,781,1667471288,100,17
226606,165,787,1667587502,100,18
223745,165,789,1667515196,100,5
187862,165,790,1666693644,100,1
219709,165,792,1667466307,0,1
213029,165,793,1667320186,100,2
212794,165,794,1667316269,0,4
213853,165,797,1667330065,100,11
221185,165,805,1667478587,100,5
215659,165,858,1667388724,100,14
220506,165,859,1667472596,100,18
191376,165,860,1666767479,100,8
220684,165,862,1667473591,0,1
220203,165,864,1667470680,0,1
220367,165,870,1667471737,100,15
189400,165,871,1666714578,100,12
215532,165,873,1667387692,100,12
220467,165,875,1667472458,100,49
222945,165,876,1667502051,100,12
212129,165,877,1667303584,100,25
188373,165,880,1666700622,100,9
226542,165,881,1667586596,100,3
220223,165,882,1667470884,100,22
220081,165,884,1667469838,0,1
220766,165,885,1667474200,100,10
188704,165,886,1666705933,100,3
224398,165,887,1667556322,100,8
226510,165,888,1667586141,100,1
213506,165,889,1667325873,100,3
221823,165,891,1667490493,100,10
209590,165,892,1667222549,100,4
223230,165,893,1667506029,100,8
220245,165,894,1667471053,100,13
220793,165,1003,1667474486,100,51
201096,165,1017,1666971531,0,13
187887,165,1018,1666694213,100,3
222560,165,1019,1667497534,100,4
187904,165,1025,1666694522,100,1
188377,165,1034,1666700667,0,1
218029,165,1039,1667412675,100,3
220011,165,1044,1667469427,0,1
212117,165,1068,1667303412,100,24
217466,165,1221,1667409359,100,13
242651,165,1260,1668194253,100,67
217673,165,1333,1667410338,100,3
219636,165,1384,1667465289,100,4
274554,167,641,1671729577,85,0
274289,167,721,1671700259,100,0
274459,167,781,1671712712,95,0
274476,167,789,1671714342,95,0
274751,167,793,1671738995,65,0
275067,167,798,1671749685,97.5,0
274723,167,807,1671738263,95,0
274525,167,808,1671724246,100,0
274548,167,858,1671726725,95,0
274824,167,860,1671742783,0,0
275010,167,873,1671747936,100,0
275015,167,875,1671748053,92.5,0
275038,167,882,1671748842,0,0
274351,167,886,1671704832,0,0
274810,167,890,1671741593,100,0
275040,167,892,1671748855,100,0
273484,167,894,1671558303,0,0
275019,167,1025,1671748197,0,0
275039,167,1034,1671748855,100,0
274696,167,1047,1671736665,100,0
274509,167,1068,1671720843,87.5,0
274676,167,1260,1671735163,0,0
480,362,21,1663008882,100,1
2456,362,35,1663142831,100,2
36700,362,57,1663874752,100,1
24,362,65,1662973547,100,1
2566,362,70,1663149049,100,1
428,362,73,1663007387,100,1
6838,362,76,1663320662,100,3
847,362,77,1663018481,100,1
1366,362,81,1663080172,100,3
1941,362,82,1663092617,100,2
493,362,83,1663009008,100,4
7680,362,86,1663338364,100,7
2754,362,90,1663172319,100,10
2344,362,92,1663110610,100,1
2137,362,96,1663098974,100,3
556,362,128,1663010457,100,4
33,362,144,1662989807,100,2
340,362,154,1663002434,100,1
22815,362,155,1663689303,100,6
201,362,156,1662995496,100,2
1133,362,158,1663063293,100,2
478,362,164,1663008787,100,2
41560,362,165,1664016951,100,4
241,362,166,1662998621,100,2
462,362,167,1663008629,100,3
903,362,168,1663026074,100,3
1207,362,169,1663069114,100,2
645,362,170,1663013751,100,3
384,362,171,1663004582,100,1
922,362,172,1663050614,100,2
22,362,173,1662970704,100,1
1575,362,174,1663084926,100,3
431,362,175,1663007418,100,2
2172,362,176,1663100509,100,1
442,362,177,1663007685,100,3
2347,362,178,1663110631,100,9
511,362,179,1663009269,100,2
646,362,180,1663013751,100,5
7520,362,181,1663333541,100,1
412,362,182,1663007233,100,3
949,362,183,1663055942,100,1
718,362,184,1663016077,100,3
619,362,185,1663012291,100,3
199,362,186,1662995385,100,3
745,362,187,1663016521,100,5
682,362,188,1663015095,100,2
1124,362,190,1663063006,100,3
1701,362,191,1663087949,100,4
575,362,192,1663010928,100,2
2174,362,193,1663100585,100,1
703,362,194,1663015631,100,1
841,362,195,1663018211,100,2
848,362,196,1663018501,100,1
2949,362,217,1663190492,100,2
576,362,219,1663010933,100,1
1903,362,221,1663091547,100,1
4994,362,223,1663264399,100,2
928,362,224,1663051963,100,1
1167,362,228,1663064622,100,5
219,362,232,1662996685,100,1
1213,362,238,1663069670,100,10
1592,362,242,1663085734,100,10
1088,362,267,1663062241,100,1
203305,362,268,1667064977,100,6
1923,362,269,1663092194,100,1
965,362,271,1663057025,100,1
15771,362,272,1663594935,100,1
2366,362,273,1663113999,100,1
61,362,275,1662993290,100,3
2718,362,276,1663168177,100,1
2079,362,277,1663096402,100,2
160,362,278,1662994038,100,1
1344,362,280,1663079275,100,3
1326,362,281,1663078257,100,2
984,362,283,1663058091,100,1
14656,362,284,1663583516,100,1
564,362,287,1663010766,100,1
1039,362,288,1663061157,100,1
585,362,289,1663011094,100,2
582,362,290,1663011030,100,2
1080,362,291,1663062057,100,1
44653,362,294,1664127493,100,8
239,362,297,1662998507,100,1
77,362,298,1662993510,100,3
68,362,299,1662993377,100,7
178,362,300,1662994172,100,1
955,362,302,1663056608,100,1
2095,362,303,1663097039,100,1
752,362,304,1663016641,100,1
1620,362,305,1663086395,100,1
7602,362,306,1663337382,100,2
876,362,307,1663020591,100,2
4760,362,308,1663260841,100,7
1522,362,309,1663083484,100,1
2279,362,310,1663105532,100,1
230373,362,311,1667674432,100,1
3965,362,313,1663253988,100,2
1776,362,314,1663088901,100,5
392,362,315,1663006711,100,1
924,362,317,1663050851,100,6
10130,362,318,1663504743,100,6
350,362,319,1663003015,100,1
2709,362,320,1663167141,100,4
612,362,321,1663011780,100,2
1313,362,322,1663077864,100,1
1890,362,324,1663090824,100,8
1268,362,326,1663074604,100,1
11311,362,327,1663528489,100,1
1926,362,328,1663092267,100,1
18728,362,329,1663616221,100,2
2294,362,330,1663106000,100,1
2270,362,331,1663104968,100,10
1925,362,334,1663092248,100,1
7039,362,336,1663325576,100,1
1763,362,341,1663088747,100,1
13499,362,342,1663579685,100,7
389,362,343,1663006551,100,2
8924,362,344,1663418310,100,1
2050,362,345,1663095027,100,1
1688,362,349,1663087844,100,2
14662,362,354,1663583526,100,4
542,362,365,1663009833,100,3
2691,362,367,1663166279,100,1
1245,362,368,1663070725,100,3
1367,362,371,1663080252,100,1
400,362,373,1663006843,100,1
61412,362,385,1664462418,100,1
1775,362,401,1663088895,100,1
1874,362,404,1663090470,100,1
